"Country Name","Country Code","Indicator Name","Indicator Code","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Tunisia","TUN","Extent of disclosure index (0 to 10)","IC.BUS.DISC.XQ","0","0","0","0","4","4","4","4","4","4","4","4",
"Tunisia","TUN","Extent of shareholder governance index (0-10)","IC.PI.SG","","","","","","","","","4","4","4","4",
"Tunisia","TUN","Extent of shareholder rights index (0-10.5)","IC.PI.SR","","","","","","","","","3","3","3","3",
"Tunisia","TUN","Labor tax and contributions (%)","IC.TAX.LABR.CP.ZS","","","","","","","","","25.2","25.2","25.2","25.3",
"Tunisia","TUN","Minimum paid-in capital required to start a business (% of income per capita)","IC.REG.CAP","29.8","28.3","25.3","0","0","0","0","0","0","0","0","0",
"Tunisia","TUN","Other taxes (%)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","21.8","21.9","21.9",
"Tunisia","TUN","Outcome (0 as piecemeal sale and 1 as going concern)","IC.ISV.OTCM","","","","","","","0","0","0","0","0","0",
"Tunisia","TUN","Postfiling index (0-100)","IC.TAX.PFI","","","","","","","","","","","49.8","49.8",
"Tunisia","TUN","Private credit bureau coverage (% of adults)","IC.CRD.PRVT.ZS","0","0","0","0","0","0","0","0","0","0","0","0",
"Tunisia","TUN","Procedures required to build a warehouse (number)","IC.WRH.PROC","17","17","17","17","17","17","17","17","17","17","17","17",
"Tunisia","TUN","Procedures required to connect to electricity (number)","IC.GE.NUM","","","","","4","4","4","4","4","4","4","4",
"Tunisia","TUN","Procedures required to enforce a contract (number)","IC.LGL.PROC","","","","","","","","","","","","",
"Tunisia","TUN","Procedures required to register property (number)","IC.PRP.PROC","4","4","4","4","4","4","4","4","4","4","4","4",
"Tunisia","TUN","Procedures required to start a business - Women (number)","IC.REG.PROC.WOMEN","9","9","9","9","9","9","9","9","9","9","9","9",
"Tunisia","TUN","Procedures required to start a business (number)","IC.REG.PROC","9","9","9","9","9","9","9","9","9","9","9","9",
"Tunisia","TUN","Profit tax (%)","IC.TAX.PRFT.CP.ZS","61.2","61.2","61.2","59.1","62.8","62.8","62.8","62.8","62.4","62.8","60.2","60.2",
"Tunisia","TUN","Public credit registry coverage (% of adults)","IC.CRD.PUBL.ZS","8.2","11.6","13.7","14.9","19.9","22.9","27.3","27.8","28.8","30.2","28.9","27.5",
"Tunisia","TUN","Quality of the land administration index (0-30)","IC.RP.QLAI","","","","","","","","","","11","11","11",
"Tunisia","TUN","Reliability of supply and transparency of tariff index (0-8)","IC.GE.RSTTI","","","","","","","","","","6","6","6",
"Tunisia","TUN","Resolving Insolvency: cost (% of estate)","IC.ISV.COST","7","7","7","7","7","7","7","7","7","7","7","7",
"Tunisia","TUN","Resolving Insolvency: recovery rate (cents on the dollar)","IC.ISV.RECRT","51.5","51.2","51.5","52.3","52.3","51.7","52.2","52","52","52.3","52","52",
"Tunisia","TUN","Strength of governance structure index (0-10.5)","IC.PI.SOGS","","","","","","","","","4","4","4","4",
"Tunisia","TUN","Strength of insolvency framework index (0-16)","IC.ISV.SOIF","","","","","","","","","8.5","8.5","8.5","8.5",
"Tunisia","TUN","Strength of investor protection index (0 to 10)","IC.PI.INV","","","","","","","","","4.7","4.7","4.7","4.7",
"Tunisia","TUN","Tax payments (number)","IC.TAX.PAYM","22","22","22","22","22","8","8","8","8","8","8","8",
"Tunisia","TUN","Time required to build a warehouse (days)","IC.WRH.DURS","86","86","86","86","86","93","93","93","93","93","93","93",
"Tunisia","TUN","Time required to connect to electricity (days)","IC.ELC.TIME","","","","","65","65","65","65","65","65","65","65",
"Tunisia","TUN","Time required to enforce a contract (days)","IC.LGL.DURS","565","565","565","565","565","565","565","565","565","565","565","565",
"Tunisia","TUN","Time required to register property (days)","IC.PRP.DURS","47","47","39","39","39","39","39","39","39","39","39","39",
"Tunisia","TUN","Time required to start a business - Women (days)","IC.REG.DURS.WOMEN","11","11","11","11","11","11","11","11","11","11","11","11",
"Tunisia","TUN","Time required to start a business (days)","IC.REG.DURS","11","11","11","11","11","11","11","11","11","11","11","11",
"Tunisia","TUN","Time to export: Documentary compliance (hours)","IC.EXP.TIME.EXP.DOC","","","","","","","","","","3","3","3",
"Tunisia","TUN","Time to import: Documentary compliance (hours)","IC.EXP.TIME.IMP.DOC","","","","","","","","","","27","27","27",
"Tunisia","TUN","Time to prepare and pay taxes (hours)","IC.TAX.DURS","268","268","268","228","228","144","144","144","144","144","144","144",
"Tunisia","TUN","Time to resolve insolvency (years)","IC.ISV.DURS","","","","","","","","","","1.3","1.3","1.3",
"Tunisia","TUN","Total tax rate (% of profit)","IC.TAX.TOTL.CP.ZS","61.2","61.2","61.2","59.1","62.8","62.8","62.8","62.8","62.4","62.8","60.2","60.2",
"Tunisia","TUN","Trade: Cost to export (US$ per container)","IC.EXP.COST.EXP","","","","","","","","","","469","469","469",
"Tunisia","TUN","Trade: Cost to import (US$ per container)","IC.EXP.COST.IMP","","","","","","","","","","596","596","596",
"Tunisia","TUN","Trade: Time to export (day)","IC.EXP.TIME.EXP","","","","","","","","","","98","50","50",
"Tunisia","TUN","Trade: Time to import (days)","IC.EXP.TIME.IMP","","","","","","","","","","128","80","80",
"Turkey","TUR","Building quality control index (0-15)","IC.DCP.BQCI","","","","","","","","","","9.5","9.5","9.5",
"Turkey","TUR","Cost – Women (% of income per capita)","IC.REG.COST.PC.ZS.WOMEN","27.4","26.5","20.7","14.9","14.2","17.2","11.2","10.5","12.7","16.4","16.6","16.4",
"Turkey","TUR","Cost to build a warehouse (% of income per capita)","IC.DCP.COST","10.8","10","10.7","7.1","6.6","6.7","4.8","4.2","4.1","4","3.6","3.5",
"Turkey","TUR","Cost to enforce a contract (% of claim)","IC.EC.COST","27.3","27.3","27.3","27.3","27.3","27.9","27.9","24.9","24.9","24.9","24.9","24.9",
"Turkey","TUR","Cost to export: Documentary compliance (USD)","IC.EXP.COST.EXP.DOC","","","","","","","","","","87","87","87",
"Turkey","TUR","Cost to get electricity (% of income per capita)","IC.GE.COST","","","","","688.9","714.3","624.4","517.9","475.3","433.3","599.6","617.3",
"Turkey","TUR","Cost to import (deflated US$ per container)","IC.EXP.COST.IMP.DEF","","","","","","","","","","","","",
"Turkey","TUR","Cost to import: Documentary compliance (USD)","IC.EXP.COST.IMP.DOC","","","","","","","","","","142","142","142",
"Turkey","TUR","Cost to register property (% of property value)","IC.RP.COST","3.1","3.1","3.1","3","3","3","3.3","3.3","4","4","4","4",
"Turkey","TUR","Cost to start a business (% of income per capita)","IC.REG.COST.PC.ZS","27.4","26.5","20.7","14.9","14.2","17.2","11.2","10.5","12.7","16.4","16.6","16.4",
"Turkey","TUR","Credit: Strength of legal rights index (0=weak to 10=strong)","IC.LGL.CRED.XQ","","","","","","","","","3","3","3","3",
"Turkey","TUR","Creditor participation index (0-4)","IC.ISV.CPI","","","","","","","","","","","","",
"Turkey","TUR","Depth of credit information index (0=low to 6=high)","IC.CRD.INFO.XQ","","","","","","","","","6","7","7","7",
"Turkey","TUR","Ease of doing business index (1=easiest to 185=most difficult)","IC.BUS.EASE.XQ","","","","","","","","","","","63","69",
"Turkey","TUR","Ease of shareholder suits index (0 to 10)","IC.PI.SHAR","","","","","","","","","6","6","6","6",
"Turkey","TUR","Extent of conflict of interest regulation index (0-10)","IC.PI.CIR","","","","","","","","","6.7","6.7","6.7","6.7",
"Turkey","TUR","Extent of corporate transparency index (0-9)","IC.PI.CT","","","","","","","","","7","7","7","7",
"Turkey","TUR","Extent of director liability index (0 to 10)","IC.PI.DIR","4","4","4","4","4","4","4","4","5","5","5","5",
"Turkey","TUR","Extent of disclosure index (0 to 10)","IC.BUS.DISC.XQ","8","8","8","9","9","9","9","9","9","9","9","9",
"Turkey","TUR","Extent of shareholder governance index (0-10)","IC.PI.SG","","","","","","","","","7.3","7.3","7.3","7.3",
"Turkey","TUR","Extent of shareholder rights index (0-10.5)","IC.PI.SR","","","","","","","","","8","8","8","8",
"Turkey","TUR","Labor tax and contributions (%)","IC.TAX.LABR.CP.ZS","","","","","","","","","18.8","19.2","19.9","19.9",
"Turkey","TUR","Minimum paid-in capital required to start a business (% of income per capita)","IC.REG.CAP","20.9","18.7","16.2","10.9","9.5","9.9","8.7","7.2","13.2","12.1","11","10.2",
"Turkey","TUR","Other taxes (%)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","3","3.1","3.1",
"Turkey","TUR","Outcome (0 as piecemeal sale and 1 as going concern)","IC.ISV.OTCM","","","","","","","0","0","0","0","0","0",
"Turkey","TUR","Postfiling index (0-100)","IC.TAX.PFI","","","","","","","","","","","3.9","3.9",
"Turkey","TUR","Private credit bureau coverage (% of adults)","IC.CRD.PRVT.ZS","27.6","27.6","27","26.3","42.9","42.2","60.5","63","71.7","0","0","0",
"Turkey","TUR","Procedures required to build a warehouse (number)","IC.WRH.PROC","22","22","22","22","22","22","22","20","19","19","18","18",
"Turkey","TUR","Procedures required to connect to electricity (number)","IC.GE.NUM","","","","","5","5","5","5","4","4","4","4",
"Turkey","TUR","Procedures required to enforce a contract (number)","IC.LGL.PROC","","","","","","","","","","","","",
"Turkey","TUR","Procedures required to register property (number)","IC.PRP.PROC","7","7","7","7","7","7","7","7","7","7","7","7",
"Turkey","TUR","Procedures required to start a business - Women (number)","IC.REG.PROC.WOMEN","7","7","7","7","7","7","7","7","7","8","8","7",
"Turkey","TUR","Procedures required to start a business (number)","IC.REG.PROC","7","7","7","7","7","7","7","7","7","8","8","7",
"Turkey","TUR","Profit tax (%)","IC.TAX.PRFT.CP.ZS","53.1","52.7","44.5","44.5","43.5","43.5","40.2","40.2","39.7","40.5","41.1","41.1",
"Turkey","TUR","Public credit registry coverage (% of adults)","IC.CRD.PUBL.ZS","4.9","6.7","10.3","12.7","15.9","18.3","23.8","23.5","27","63.6","74.9","76.6",
"Turkey","TUR","Quality of the land administration index (0-30)","IC.RP.QLAI","","","","","","","","","","21.5","21.5","21.5",
"Turkey","TUR","Reliability of supply and transparency of tariff index (0-8)","IC.GE.RSTTI","","","","","","","","","","6","6","5",
"Turkey","TUR","Resolving Insolvency: cost (% of estate)","IC.ISV.COST","14.5","14.5","14.5","14.5","14.5","14.5","14.5","14.5","14.5","14.5","14.5","14.5",
"Turkey","TUR","Resolving Insolvency: recovery rate (cents on the dollar)","IC.ISV.RECRT","11.3","18.5","20.3","20.2","20.2","21.1","22.3","23.6","22.3","27.9","18.7","18.5",
"Turkey","TUR","Strength of governance structure index (0-10.5)","IC.PI.SOGS","","","","","","","","","7.3","7.3","7.3","7.3",
"Turkey","TUR","Strength of insolvency framework index (0-16)","IC.ISV.SOIF","","","","","","","","","8","8","8","8",
"Turkey","TUR","Strength of investor protection index (0 to 10)","IC.PI.INV","","","","","","","","","7","7","7","7",
"Turkey","TUR","Tax payments (number)","IC.TAX.PAYM","11","11","11","11","11","11","11","11","11","11","11","11",
"Turkey","TUR","Time required to build a warehouse (days)","IC.WRH.DURS","143","143","143","143","143","143","143","124","107","104","103","103",
"Turkey","TUR","Time required to connect to electricity (days)","IC.ELC.TIME","","","","","70","70","70","70","70","70","63","63",
"Turkey","TUR","Time required to enforce a contract (days)","IC.LGL.DURS","420","420","420","420","420","420","420","420","420","420","580","580",
"Turkey","TUR","Time required to register property (days)","IC.PRP.DURS","7","7","7","7","7","7","7","7","7","7","7","7",
"Turkey","TUR","Time required to start a business - Women (days)","IC.REG.DURS.WOMEN","7","7","7","7","7","7","7","7","7","7.5","7.5","6.5",
"Turkey","TUR","Time required to start a business (days)","IC.REG.DURS","7","7","7","7","7","7","7","7","7","7.5","7.5","6.5",
"Turkey","TUR","Time to export: Documentary compliance (hours)","IC.EXP.TIME.EXP.DOC","","","","","","","","","","5","5","5",
"Turkey","TUR","Time to import: Documentary compliance (hours)","IC.EXP.TIME.IMP.DOC","","","","","","","","","","11","11","11",
"Turkey","TUR","Time to prepare and pay taxes (hours)","IC.TAX.DURS","254","254","223","223","223","226","226","226","226","226","226","216.5",
"Turkey","TUR","Time to resolve insolvency (years)","IC.ISV.DURS","","","","","","","","","","3.3","4.5","4.5",
"Turkey","TUR","Total tax rate (% of profit)","IC.TAX.TOTL.CP.ZS","53.1","52.7","44.5","44.5","43.5","43.5","40.2","40.2","39.7","40.5","41.1","41.1",
"Turkey","TUR","Trade: Cost to export (US$ per container)","IC.EXP.COST.EXP","","","","","","","","","","376","376","376",
"Turkey","TUR","Trade: Cost to import (US$ per container)","IC.EXP.COST.IMP","","","","","","","","","","655","655","655",
"Turkey","TUR","Trade: Time to export (day)","IC.EXP.TIME.EXP","","","","","","","","","","16","16","16",
"Turkey","TUR","Trade: Time to import (days)","IC.EXP.TIME.IMP","","","","","","","","","","41","41","41",
"Turkmenistan","TKM","Building quality control index (0-15)","IC.DCP.BQCI","","","","","","","","","","","","",
"Turkmenistan","TKM","Cost – Women (% of income per capita)","IC.REG.COST.PC.ZS.WOMEN","","","","","","","","","","","","",
"Turkmenistan","TKM","Cost to build a warehouse (% of income per capita)","IC.DCP.COST","","","","","","","","","","","","",
"Turkmenistan","TKM","Cost to enforce a contract (% of claim)","IC.EC.COST","","","","","","","","","","","","",
"Turkmenistan","TKM","Cost to export: Documentary compliance (USD)","IC.EXP.COST.EXP.DOC","","","","","","","","","","","","",
"Turkmenistan","TKM","Cost to get electricity (% of income per capita)","IC.GE.COST","","","","","","","","","","","","",
"Turkmenistan","TKM","Cost to import (deflated US$ per container)","IC.EXP.COST.IMP.DEF","","","","","","","","","","","","",
"Turkmenistan","TKM","Cost to import: Documentary compliance (USD)","IC.EXP.COST.IMP.DOC","","","","","","","","","","","","",
"Turkmenistan","TKM","Cost to register property (% of property value)","IC.RP.COST","","","","","","","","","","","","",
"Turkmenistan","TKM","Cost to start a business (% of income per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","",
"Turkmenistan","TKM","Credit: Strength of legal rights index (0=weak to 10=strong)","IC.LGL.CRED.XQ","","","","","","","","","","","","",
"Turkmenistan","TKM","Creditor participation index (0-4)","IC.ISV.CPI","","","","","","","","","","","","",
"Turkmenistan","TKM","Depth of credit information index (0=low to 6=high)","IC.CRD.INFO.XQ","","","","","","","","","","","","",
"Turkmenistan","TKM","Ease of doing business index (1=easiest to 185=most difficult)","IC.BUS.EASE.XQ","","","","","","","","","","","","",
"Turkmenistan","TKM","Ease of shareholder suits index (0 to 10)","IC.PI.SHAR","","","","","","","","","","","","",
"Turkmenistan","TKM","Extent of conflict of interest regulation index (0-10)","IC.PI.CIR","","","","","","","","","","","","",
"Turkmenistan","TKM","Extent of corporate transparency index (0-9)","IC.PI.CT","","","","","","","","","","","","",
"Turkmenistan","TKM","Extent of director liability index (0 to 10)","IC.PI.DIR","","","","","","","","","","","","",
"Turkmenistan","TKM","Extent of disclosure index (0 to 10)","IC.BUS.DISC.XQ","","","","","","","","","","","","",
"Turkmenistan","TKM","Extent of shareholder governance index (0-10)","IC.PI.SG","","","","","","","","","","","","",
"Turkmenistan","TKM","Extent of shareholder rights index (0-10.5)","IC.PI.SR","","","","","","","","","","","","",
"Turkmenistan","TKM","Labor tax and contributions (%)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","",
"Turkmenistan","TKM","Minimum paid-in capital required to start a business (% of income per capita)","IC.REG.CAP","","","","","","","","","","","","",
"Turkmenistan","TKM","Other taxes (%)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","",
"Turkmenistan","TKM","Outcome (0 as piecemeal sale and 1 as going concern)","IC.ISV.OTCM","","","","","","","","","","","","",
"Turkmenistan","TKM","Postfiling index (0-100)","IC.TAX.PFI","","","","","","","","","","","","",
"Turkmenistan","TKM","Private credit bureau coverage (% of adults)","IC.CRD.PRVT.ZS","","","","","","","","","","","","",
"Turkmenistan","TKM","Procedures required to build a warehouse (number)","IC.WRH.PROC","","","","","","","","","","","","",
"Turkmenistan","TKM","Procedures required to connect to electricity (number)","IC.GE.NUM","","","","","","","","","","","","",
"Turkmenistan","TKM","Procedures required to enforce a contract (number)","IC.LGL.PROC","","","","","","","","","","","","",
"Turkmenistan","TKM","Procedures required to register property (number)","IC.PRP.PROC","","","","","","","","","","","","",
"Turkmenistan","TKM","Procedures required to start a business - Women (number)","IC.REG.PROC.WOMEN","","","","","","","","","","","","",
"Turkmenistan","TKM","Procedures required to start a business (number)","IC.REG.PROC","","","","","","","","","","","","",
"Turkmenistan","TKM","Profit tax (%)","IC.TAX.PRFT.CP.ZS","","","","","","","","","","","","",
"Turkmenistan","TKM","Public credit registry coverage (% of adults)","IC.CRD.PUBL.ZS","","","","","","","","","","","","",
"Turkmenistan","TKM","Quality of the land administration index (0-30)","IC.RP.QLAI","","","","","","","","","","","","",
"Turkmenistan","TKM","Reliability of supply and transparency of tariff index (0-8)","IC.GE.RSTTI","","","","","","","","","","","","",
"Turkmenistan","TKM","Resolving Insolvency: cost (% of estate)","IC.ISV.COST","","","","","","","","","","","","",
"Turkmenistan","TKM","Resolving Insolvency: recovery rate (cents on the dollar)","IC.ISV.RECRT","","","","","","","","","","","","",
"Turkmenistan","TKM","Strength of governance structure index (0-10.5)","IC.PI.SOGS","","","","","","","","","","","","",
"Turkmenistan","TKM","Strength of insolvency framework index (0-16)","IC.ISV.SOIF","","","","","","","","","","","","",
"Turkmenistan","TKM","Strength of investor protection index (0 to 10)","IC.PI.INV","","","","","","","","","","","","",
"Turkmenistan","TKM","Tax payments (number)","IC.TAX.PAYM","","","","","","","","","","","","",
"Turkmenistan","TKM","Time required to build a warehouse (days)","IC.WRH.DURS","","","","","","","","","","","","",
"Turkmenistan","TKM","Time required to connect to electricity (days)","IC.ELC.TIME","","","","","","","","","","","","",
"Turkmenistan","TKM","Time required to enforce a contract (days)","IC.LGL.DURS","","","","","","","","","","","","",
"Turkmenistan","TKM","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","",
"Turkmenistan","TKM","Time required to start a business - Women (days)","IC.REG.DURS.WOMEN","","","","","","","","","","","","",
"Turkmenistan","TKM","Time required to start a business (days)","IC.REG.DURS","","","","","","","","","","","","",
"Turkmenistan","TKM","Time to export: Documentary compliance (hours)","IC.EXP.TIME.EXP.DOC","","","","","","","","","","","","",
"Turkmenistan","TKM","Time to import: Documentary compliance (hours)","IC.EXP.TIME.IMP.DOC","","","","","","","","","","","","",
"Turkmenistan","TKM","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","",
"Turkmenistan","TKM","Time to resolve insolvency (years)","IC.ISV.DURS","","","","","","","","","","","","",
"Turkmenistan","TKM","Total tax rate (% of profit)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","",
"Turkmenistan","TKM","Trade: Cost to export (US$ per container)","IC.EXP.COST.EXP","","","","","","","","","","","","",
"Turkmenistan","TKM","Trade: Cost to import (US$ per container)","IC.EXP.COST.IMP","","","","","","","","","","","","",
"Turkmenistan","TKM","Trade: Time to export (day)","IC.EXP.TIME.EXP","","","","","","","","","","","","",
"Turkmenistan","TKM","Trade: Time to import (days)","IC.EXP.TIME.IMP","","","","","","","","","","","","",
"Uganda","UGA","Building quality control index (0-15)","IC.DCP.BQCI","","","","","","","","","","8","8","8",
"Uganda","UGA","Cost – Women (% of income per capita)","IC.REG.COST.PC.ZS.WOMEN","99.2","96","92","100.7","84.4","94.4","84.5","76.7","78.3","64.4","39.7","37.1",
"Uganda","UGA","Cost to build a warehouse (% of income per capita)","IC.DCP.COST","32.7","31.6","30.2","26.1","21.7","18.5","16.5","14.8","14.4","11.7","9.6","9",
"Uganda","UGA","Cost to enforce a contract (% of claim)","IC.EC.COST","44.9","44.9","44.9","44.9","44.9","44.9","44.9","44.9","31.3","31.3","31.3","31.3",
"Uganda","UGA","Cost to export: Documentary compliance (USD)","IC.EXP.COST.EXP.DOC","","","","","","","","","","102","102","102",
"Uganda","UGA","Cost to get electricity (% of income per capita)","IC.GE.COST","","","","","7021.5","5990.8","15622.7","14082.1","13575.8","11004.9","9030.5","8449",
"Uganda","UGA","Cost to import (deflated US$ per container)","IC.EXP.COST.IMP.DEF","","","","","","","","","","","","",
"Uganda","UGA","Cost to import: Documentary compliance (USD)","IC.EXP.COST.IMP.DOC","","","","","","","","","","296","296","296",
"Uganda","UGA","Cost to register property (% of property value)","IC.RP.COST","2.8","2.7","2.7","2.7","2.7","2.6","2.6","2.6","2.6","2.6","2.6","2.6",
"Uganda","UGA","Cost to start a business (% of income per capita)","IC.REG.COST.PC.ZS","99.2","96","92","100.7","84.4","94.4","84.5","76.7","78.3","64.4","39.7","37.1",
"Uganda","UGA","Credit: Strength of legal rights index (0=weak to 10=strong)","IC.LGL.CRED.XQ","","","","","","","","","6","6","6","6",
"Uganda","UGA","Creditor participation index (0-4)","IC.ISV.CPI","","","","","","","","","","","","",
"Uganda","UGA","Depth of credit information index (0=low to 6=high)","IC.CRD.INFO.XQ","","","","","","","","","0","0","7","7",
"Uganda","UGA","Ease of doing business index (1=easiest to 185=most difficult)","IC.BUS.EASE.XQ","","","","","","","","","","","116","115",
"Uganda","UGA","Ease of shareholder suits index (0 to 10)","IC.PI.SHAR","","","","","","","","","7","7","7","7",
"Uganda","UGA","Extent of conflict of interest regulation index (0-10)","IC.PI.CIR","","","","","","","","","5","5","5","5",
"Uganda","UGA","Extent of corporate transparency index (0-9)","IC.PI.CT","","","","","","","","","5","5","5","5",
"Uganda","UGA","Extent of director liability index (0 to 10)","IC.PI.DIR","5","5","5","5","5","5","5","5","5","5","5","5",
"Uganda","UGA","Extent of disclosure index (0 to 10)","IC.BUS.DISC.XQ","3","3","3","3","3","3","3","3","3","3","3","3",
"Uganda","UGA","Extent of shareholder governance index (0-10)","IC.PI.SG","","","","","","","","","5","5","5","5",
"Uganda","UGA","Extent of shareholder rights index (0-10.5)","IC.PI.SR","","","","","","","","","5","5","5","5",
"Uganda","UGA","Labor tax and contributions (%)","IC.TAX.LABR.CP.ZS","","","","","","","","","11.3","11.3","11.3","11.3",
"Uganda","UGA","Minimum paid-in capital required to start a business (% of income per capita)","IC.REG.CAP","0","0","0","0","0","0","0","0","0","0","0","0",
"Uganda","UGA","Other taxes (%)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","0","0","0",
"Uganda","UGA","Outcome (0 as piecemeal sale and 1 as going concern)","IC.ISV.OTCM","","","","","","","1","1","1","1","1","1",
"Uganda","UGA","Postfiling index (0-100)","IC.TAX.PFI","","","","","","","","","","","78.4","78.4",
"Uganda","UGA","Private credit bureau coverage (% of adults)","IC.CRD.PRVT.ZS","0","0","0","0","0","1.1","3","3.7","4.1","4.9","5.3","6.6",
"Uganda","UGA","Procedures required to build a warehouse (number)","IC.WRH.PROC","17","17","17","17","17","17","17","17","18","18","18","18",
"Uganda","UGA","Procedures required to connect to electricity (number)","IC.GE.NUM","","","","","5","5","6","6","6","6","6","6",
"Uganda","UGA","Procedures required to enforce a contract (number)","IC.LGL.PROC","","","","","","","","","","","","",
"Uganda","UGA","Procedures required to register property (number)","IC.PRP.PROC","11","11","11","11","11","11","11","11","10","10","10","10",
"Uganda","UGA","Procedures required to start a business - Women (number)","IC.REG.PROC.WOMEN","17","17","17","17","17","16","14","14","14","14","14","13",
"Uganda","UGA","Procedures required to start a business (number)","IC.REG.PROC","17","17","17","17","17","16","14","14","14","14","14","13",
"Uganda","UGA","Profit tax (%)","IC.TAX.PRFT.CP.ZS","36.7","35","36.6","35.4","36.6","36.6","33.5","33.5","36.5","33.5","33.5","33.5",
"Uganda","UGA","Public credit registry coverage (% of adults)","IC.CRD.PUBL.ZS","0","0","0","0","0","0","0","0","0","0","0","0",
"Uganda","UGA","Quality of the land administration index (0-30)","IC.RP.QLAI","","","","","","","","","","10","10","10.5",
"Uganda","UGA","Reliability of supply and transparency of tariff index (0-8)","IC.GE.RSTTI","","","","","","","","","","4","4","4",
"Uganda","UGA","Resolving Insolvency: cost (% of estate)","IC.ISV.COST","29.5","29.5","29.5","29.5","29.5","29.5","29.5","29.5","29.5","29.5","29.5","29.5",
"Uganda","UGA","Resolving Insolvency: recovery rate (cents on the dollar)","IC.ISV.RECRT","39.8","40.4","41","41.1","41.1","39.7","40.2","38.9","36","37.9","39.1","38.4",
"Uganda","UGA","Strength of governance structure index (0-10.5)","IC.PI.SOGS","","","","","","","","","5","5","5","5",
"Uganda","UGA","Strength of insolvency framework index (0-16)","IC.ISV.SOIF","","","","","","","","","4","6","6","6",
"Uganda","UGA","Strength of investor protection index (0 to 10)","IC.PI.INV","","","","","","","","","5","5","5","5",
"Uganda","UGA","Tax payments (number)","IC.TAX.PAYM","32","32","32","31","31","31","31","31","31","31","31","31",
"Uganda","UGA","Time required to build a warehouse (days)","IC.WRH.DURS","145","145","145","145","145","146","146","146","149","128","122","122",
"Uganda","UGA","Time required to connect to electricity (days)","IC.ELC.TIME","","","","","150","90","132","132","132","132","86","66",
"Uganda","UGA","Time required to enforce a contract (days)","IC.LGL.DURS","535","535","535","535","510","490","490","490","490","490","490","490",
"Uganda","UGA","Time required to register property (days)","IC.PRP.DURS","66","66","66","66","66","66","40","51","46","42","42","42",
"Uganda","UGA","Time required to start a business - Women (days)","IC.REG.DURS.WOMEN","36","30","30","27","27","26","26","29","28","28","27","26",
"Uganda","UGA","Time required to start a business (days)","IC.REG.DURS","36","30","30","27","27","26","26","29","28","28","27","26",
"Uganda","UGA","Time to export: Documentary compliance (hours)","IC.EXP.TIME.EXP.DOC","","","","","","","","","","64","64","64",
"Uganda","UGA","Time to import: Documentary compliance (hours)","IC.EXP.TIME.IMP.DOC","","","","","","","","","","138","138","138",
"Uganda","UGA","Time to prepare and pay taxes (hours)","IC.TAX.DURS","237","237","237","222","161","161","213","213","209","209","209","195",
"Uganda","UGA","Time to resolve insolvency (years)","IC.ISV.DURS","","","","","","","","","","2.2","2.2","2.2",
"Uganda","UGA","Total tax rate (% of profit)","IC.TAX.TOTL.CP.ZS","36.7","35","36.6","35.4","36.6","36.6","33.5","33.5","36.5","33.5","33.5","33.5",
"Uganda","UGA","Trade: Cost to export (US$ per container)","IC.EXP.COST.EXP","","","","","","","","","","287","287","287",
"Uganda","UGA","Trade: Cost to import (US$ per container)","IC.EXP.COST.IMP","","","","","","","","","","489","489","489",
"Uganda","UGA","Trade: Time to export (day)","IC.EXP.TIME.EXP","","","","","","","","","","85","85","71",
"Uganda","UGA","Trade: Time to import (days)","IC.EXP.TIME.IMP","","","","","","","","","","154","154","154",
"Ukraine","UKR","Building quality control index (0-15)","IC.DCP.BQCI","","","","","","","","","","8","8","8",
"Ukraine","UKR","Cost – Women (% of income per capita)","IC.REG.COST.PC.ZS.WOMEN","10.6","9.2","7.8","5.5","5.8","6.1","4.4","1.5","1.3","1.2","0.6","0.5",
"Ukraine","UKR","Cost to build a warehouse (% of income per capita)","IC.DCP.COST","20.6","18","15.3","22.6","21.4","22.5","21.9","21.6","15.3","15.2","15.2","15.2",
"Ukraine","UKR","Cost to enforce a contract (% of claim)","IC.EC.COST","41.5","43.8","43.8","43.8","43.8","43.8","43.8","43.8","46.3","46.3","46.3","46.3",
"Ukraine","UKR","Cost to export: Documentary compliance (USD)","IC.EXP.COST.EXP.DOC","","","","","","","","","","292","292","292",
"Ukraine","UKR","Cost to get electricity (% of income per capita)","IC.GE.COST","","","","","262.9","275.2","229.2","192.3","855.5","882.7","795.3","637.6",
"Ukraine","UKR","Cost to import (deflated US$ per container)","IC.EXP.COST.IMP.DEF","","","","","","","","","","","","",
"Ukraine","UKR","Cost to import: Documentary compliance (USD)","IC.EXP.COST.IMP.DOC","","","","","","","","","","212","212","212",
"Ukraine","UKR","Cost to register property (% of property value)","IC.RP.COST","5.6","3.4","3.3","2.9","2.6","4.1","3.9","3.7","2.4","2","2","1.9",
